Country Name,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
Russian Federation,12.08234859,12.32251256,12.79009493,13.56506012,14.26705672,14.96747625,15.71682391,16.34094217,16.70466286,17.29808493,18.09102825,19.09149437,19.97555779,20.70379427,21.373373,22.34211288,23.04142696,23.6601522,24.30253015,24.33309161,25.11342352,24.47504549,24.78161636,24.98694442,25.02160733,26.77632908,26.65748597,26.36760185,26.89926543,26.14805014,14.63052427,14.43061635,13.50110639,12.27135261,10.8678168,10.54686908,10.35622748,9.647814739,9.605894691,9.891330474,10.16051714,10.21075436,10.2660241,10.52336359,10.64863317,10.66654578,11.11565211,11.1446289,11.3010597,10.4714525,11.08271541,11.62401683,11.63994391,11.31666091,11.17274176,10.80890931,10.60603144,10.77664459,11.12661837
Rwanda,0.036225612,0.046474475,0.027626184,0.027159315,0.011588815,0.014733571,0.013247537,0.011791352,0.015582864,0.01610436,0.015615257,0.016102327,0.016554379,0.016966884,0.017331592,0.040327087,0.059406242,0.057501354,0.060191295,0.059658208,0.096063426,0.112846648,0.110579277,0.122426875,0.107472038,0.100222487,0.092759835,0.090863971,0.098294432,0.094736514,0.071341521,0.066347371,0.071617858,0.076631313,0.077489959,0.077101134,0.07649949,0.074767543,0.068937784,0.066655664,0.065543288,0.063174648,0.061705973,0.059599213,0.059904273,0.057690872,0.05639508,0.058228815,0.055645779,0.057243501,0.056776652,0.06314767,0.068248593,0.072145147,0.073080757,0.081800915,0.089983322,0.087639054,0.087790824
South Asia,0.264732969,0.278026645,0.299625306,0.318525547,0.307700506,0.328889183,0.331782873,0.329633906,0.354107668,0.35026156,0.349332934,0.352442164,0.328871082,0.33328949,0.336787557,0.356947318,0.362854144,0.375434536,0.37399567,0.384786346,0.399171067,0.420412471,0.426495964,0.450119793,0.452272649,0.486066273,0.507675543,0.530209616,0.559708302,0.595992894,0.567342503,0.592678265,0.605793263,0.617441315,0.636840582,0.673619397,0.692377846,0.717335516,0.718263187,0.759801003,0.773531071,0.773166446,0.78573783,0.795362375,0.839647473,0.863837789,0.907528053,0.982300307,1.023284506,1.102908371,1.149821902,1.198544362,1.274240336,1.291827692,1.382921808,1.384815574,1.399755872,1.462850482,1.526651238
Saudi Arabia,0.655056339,0.846594761,1.433922987,1.537747479,1.506845396,0.871395061,1.278789948,4.909921688,5.401993421,6.304068334,7.760127839,9.803702273,11.00334086,14.17427795,14.00361923,11.23207753,13.01437499,14.39824567,13.31500669,15.11676279,17.47974059,17.01857217,14.38655452,13.76370876,12.53865403,13.16056005,14.85257914,13.20160951,13.44080802,13.00489988,10.24961152,11.12582087,11.53466539,11.60876835,12.01187517,11.93210503,12.29861988,11.07479114,11.64669132,11.61354032,11.82452052,11.72495169,12.24058971,12.38430763,12.71836742,12.97311596,13.40296371,13.79931195,14.76483702,15.00658855,16.01774201,16.15525002,16.76390245,16.61716479,17.36316244,17.69171234,17.1603242,16.33476362,15.26878053
Sudan,0.18032439,0.178406649,0.185546272,0.203603231,0.218623166,0.276799086,0.292215359,0.341265619,0.322199027,0.420320901,0.472208911,0.469186707,0.490175155,0.478420032,0.484434572,0.349061868,0.298528318,0.292017933,0.254591916,0.255076487,0.258327264,0.24231513,0.24600413,0.242681644,0.210449109,0.236722482,0.239338558,0.183115296,0.256937,0.19298362,0.266533092,0.229759152,0.208791938,0.141602587,0.199670372,0.185517661,0.171896295,0.204218855,0.18104579,0.194542943,0.203482901,0.217724902,0.262673967,0.263063951,0.281655748,0.325045492,0.39290219,0.414701585,0.438887767,0.443408063,0.459400595,0.434233117,0.420237941,0.391124917,0.403658393,0.457548873,0.513960335,0.498365757,0.483235878
Senegal,0.258436171,0.247042436,0.240366505,0.247510235,0.258106647,0.460008053,0.453853281,0.179605185,-0.020097621,0.118882043,0.307484801,0.308401853,0.32187391,0.332811026,0.386025105,0.523660983,0.35093858,0.433118177,0.495457899,0.533289245,0.600312332,0.574282185,0.516877917,0.432363418,0.526909781,0.413656917,0.399096942,0.356793721,0.387055388,0.506103982,0.309580822,0.300431835,0.321648442,0.303886748,0.308471769,0.317600779,0.328738032,0.35155444,0.385118301,0.413848586,0.414381656,0.44339924,0.445365255,0.4259368,0.498608429,0.511265745,0.489357485,0.530500438,0.533124526,0.539112315,0.554497611,0.580796995,0.556633754,0.58117477,0.604596628,0.636556012,0.661619418,0.620648569,0.621912357
Singapore,0.846367833,1.229944196,1.472917952,1.89376546,2.011115334,1.340945466,0.348804797,1.546459345,2.693750497,3.527860465,8.778144398,7.853270387,10.33281686,9.676666211,9.852451789,10.84735746,13.0974565,12.17444631,14.09090245,15.15570254,13.02164051,10.60068027,11.24154665,13.05373059,12.22547627,12.21414335,12.81463745,11.74850772,12.68584397,14.29189898,9.753433721,9.980597005,9.9606958,11.27820343,11.47687894,11.03133319,10.8589524,10.40558603,9.673526748,9.717780203,10.57129954,10.21505013,9.90672781,9.288363591,9.508806086,8.650271628,8.44510737,8.344594941,7.939007265,7.785349708,8.353799255,8.636708073,8.224097528,8.134595702,8.128380884,8.220412567,8.232150937,8.451151436,8.399134832
Solomon Islands,0.093349852,0.120838654,0.117306462,0.113848399,0.138100116,0.187618317,0.182056101,0.227107261,0.24465097,0.236840406,0.251728657,0.286892991,0.318777166,0.368119304,0.354305222,0.303369683,0.310759614,0.388070327,0.289546166,0.493670375,0.445352418,0.56906842,0.491014441,0.561791441,0.544415302,0.55522237,0.552350144,0.562440958,0.534555354,0.532024058,0.480971177,0.498782659,0.515145271,0.530189896,0.543987082,0.556675091,0.568309442,0.552634488,0.563089004,0.572720572,0.581585548,0.589693572,0.597105417,0.604005226,0.676045526,0.723530488,0.685948043,0.690870151,0.635720331,0.64055033,0.644108961,0.646326465,0.647405164,0.682618946,0.579138412,0.51398282,0.581171966,0.550288508,0.566740598
Sierra Leone,0.30853179,0.12314942,0.136624498,0.152611354,0.123389378,0.112573189,0.117846197,0.097436535,0.14562534,0.411174362,0.317952996,0.286942242,0.237627615,0.185027393,0.175082588,0.17265516,0.145375403,0.161923834,0.219510306,0.204736313,0.179643818,0.200069397,0.156409986,0.190448565,0.166164218,0.174421544,0.172270172,0.123499995,0.110275473,0.087916277,0.078708022,0.082784065,0.105802411,0.106260965,0.111374595,0.058086136,0.069562637,0.053052906,0.059340625,0.033614394,0.087249186,0.090448834,0.106730678,0.111515429,0.104895201,0.085021527,0.108075838,0.090155654,0.089670029,0.087681051,0.091962823,0.11732014,0.132586756,0.155886349,0.168159366,0.131066917,0.130989244,0.129533212,0.133330736
El Salvador,0.224024417,0.20482428,0.221432137,0.372867002,0.396232149,0.325313075,0.396317617,0.342084629,0.362315977,0.333192706,0.389355922,0.400737389,0.434277573,0.496731431,0.485892142,0.507504894,0.520587836,0.527425111,0.540107833,0.52999705,0.464851066,0.392918593,0.373105021,0.396087065,0.329733624,0.402591313,0.398049992,0.483382539,0.481477997,0.497807564,0.451606562,0.572798796,0.618500323,0.713963338,0.801881941,0.881213488,0.771536727,0.925815065,0.977963229,0.959821956,0.956193433,0.990382826,0.996286735,1.086072497,1.108934375,1.130181735,1.189263076,1.249629451,1.126918228,1.084824507,1.057588953,1.091687764,1.085297315,1.030948236,1.046841968,1.106698196,1.128043653,0.998728265,1.060625411
Somalia,0.030603051,0.031273664,0.036998972,0.034965697,0.045208853,0.043022163,0.044326125,0.070435447,0.046491494,0.047641151,0.06280989,0.053858805,0.067443112,0.075164279,0.090842629,0.129469614,0.112264529,0.166468907,0.103699002,0.082764401,0.129606132,0.042239309,0.108766291,0.141281517,0.108102196,0.129060913,0.137170574,0.14481468,0.143953243,0.134172398,0.101036818,0.096232815,0.093209675,0.087481123,0.085451629,0.078754378,0.074192831,0.06930337,0.063144622,0.058454954,0.055228381,0.055514923,0.05999157,0.059090744,0.057254258,0.055519096,0.053883795,0.055956063,0.054399383,0.052058038,0.052308698,0.050903723,0.049545881,0.049756153,0.048422286,0.047110994,0.04652594,0.045239052,0.04597479
Serbia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.161086211,6.872367238,6.39514628,5.612193409,5.124996784,5.945951121,6.916700557,7.53899723,7.571608187,5.408200439,5.852577835,6.153183483,6.631075051,7.098369634,7.7112139,6.922671568,7.253524861,7.123137204,6.986183547,6.42961903,6.399288151,7.023680489,6.313309331,6.441813188,5.430136359,6.36470223,6.551132125,6.680095225,6.521922194
Sub-Saharan Africa (excluding high income),0.556098657,0.568304471,0.574513886,0.588051995,0.630035147,0.682420918,0.679341254,0.688908285,0.686533323,0.72646224,0.780438888,0.874923655,0.898114202,0.92886029,0.959247174,0.905970803,0.926623942,0.908292097,0.89772837,0.983882593,0.989709597,1.027012044,1.053322749,1.040002438,1.084516946,1.080469737,1.063233266,1.017150672,1.052382355,0.973586666,0.783480197,0.770214217,0.763895986,0.761071297,0.746469507,0.760953098,0.771794701,0.775948278,0.763743279,0.723755407,0.716281627,0.769616194,0.772233149,0.792372138,0.819971383,0.819871387,0.805440783,0.813515508,0.837349663,0.779589563,0.8143618,0.798423048,0.805545483,0.817263477,0.823982107,0.781090525,0.768156515,0.762951865,0.763112676
South Sudan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.140404333,0.140028566,0.144956618,0.183843137,0.159704298,0.13931184,0.125729734
Sub-Saharan Africa,0.556019582,0.568223147,0.574431363,0.587967367,0.629941305,0.682315986,0.679236184,0.688800677,0.686425617,0.726346253,0.780389068,0.874866188,0.898086219,0.928836286,0.959237828,0.905978813,0.926689801,0.908366486,0.897780804,0.984036728,0.989788453,1.027089428,1.053355442,1.040072025,1.084576134,1.080644413,1.063437184,1.017428973,1.052638817,0.973921933,0.783664211,0.770451586,0.764127199,0.761312763,0.746739369,0.761195014,0.772094671,0.776419174,0.764345481,0.724469941,0.717068799,0.770464767,0.772912532,0.793046324,0.820898106,0.820706672,0.806305432,0.814242138,0.8381134,0.780111852,0.814782471,0.798790821,0.805956712,0.817618181,0.824377307,0.781518154,0.768612427,0.76344328,0.763618494
Small states,1.091089862,1.486097767,1.782748378,1.749514796,2.292084569,2.364572746,2.304314984,2.644872985,2.807205783,2.792959765,4.218672718,4.718025403,5.126307432,6.057238426,5.494472519,5.531536756,5.720457229,6.118066405,6.336739168,6.411321926,6.231200606,5.28166369,5.200506384,4.625691438,4.722160799,4.968983199,4.664170417,4.656952795,4.693003171,5.080844259,4.619289348,4.438080566,4.242403985,4.123354522,4.139945261,4.103557098,4.198389766,4.276006036,4.35460019,4.377156109,4.290193091,4.414029233,4.557193346,4.729547815,4.872249154,5.361806026,5.626540489,5.789829542,5.78476701,5.856646163,5.781267922,5.842324523,6.020900888,6.034780093,6.075257985,5.928435212,5.816856884,5.80046345,5.859845144
Sao Tome and Principe,0.171104613,0.170302026,0.170616334,0.114170961,0.171147204,0.169548733,0.166248564,0.16168668,0.208773378,0.202314451,0.196701086,0.144097768,0.141165148,0.184589054,0.225945187,0.22054755,0.343211465,0.332977685,0.36328512,0.353131888,0.421107028,0.450090521,0.479211484,0.544259083,0.499270612,0.524226598,0.477878413,0.465612784,0.420794789,0.409851005,0.419424382,0.410007462,0.321094289,0.393496293,0.386321141,0.379711268,0.373694871,0.368104483,0.362699938,0.357234717,0.351459259,0.345399282,0.406917599,0.46541006,0.455326013,0.508026824,0.494816794,0.481067007,0.525940557,0.51172126,0.554409775,0.541943735,0.636962961,0.624752702,0.613098857,0.601687734,0.590490156,0.627758516,0.663406498
Suriname,1.503129885,1.449882229,1.629005508,1.704515219,1.889220557,2.419108102,3.242397717,3.83920523,4.07271891,4.185681594,4.375371678,4.647932183,4.744383771,5.778253089,4.43083793,5.62451494,5.583239512,5.311089923,6.686766098,6.397368084,6.599010934,5.640849216,5.191734063,3.79573095,4.262994829,4.337102182,4.704637121,4.61944241,4.828015028,4.672843393,4.294504269,4.89093458,4.825772956,4.766043343,4.688588114,4.662205132,4.640712885,4.623870179,4.566825708,4.555417079,3.142624176,3.189431232,2.322552817,2.52081207,2.815589046,3.383647572,3.027952154,2.758318482,2.823318289,2.771867646,3.288441694,3.643654342,4.508108128,4.184215094,4.771561493,4.918302524,4.089342395,3.733560502,3.611192614
Slovak Republic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.34309603,9.039664782,8.689888965,8.322528005,7.799741542,7.901903749,7.84797448,7.852074131,7.680155295,7.535183339,7.064757493,7.172514212,7.0821319,7.135181731,6.969108088,7.169436758,7.049994286,6.925138177,6.887599031,6.282482234,6.575252419,6.322262366,5.986042922,6.084908301,5.619481904,5.669455793,5.80025256,6.173665694,6.058635474
Slovenia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.771226142,6.371819154,6.426252368,6.808097016,6.841110803,7.271824519,7.688718051,7.920618584,7.821847581,7.518740119,7.310481793,7.720650984,7.781281806,7.726484455,7.866752929,7.963112742,8.127091568,8.07681597,8.603305965,7.613980504,7.717529629,7.662544091,7.374247688,7.087540347,6.38706486,6.382264187,6.745625513,6.842858166,6.774695332
Sweden,6.576406584,6.49624827,6.787859772,7.281603319,7.887921639,8.097993717,9.29736416,8.770023403,9.818341076,10.851792,11.48593183,10.44540223,10.43805819,10.73782262,9.790404726,9.865727011,10.74016326,10.39855991,9.610611026,10.24005514,8.634769908,8.344564986,7.482205547,6.999367874,6.877325362,7.471990516,7.412135421,7.111037004,6.808940899,6.53871228,6.233324979,6.294260143,6.547019076,6.481574196,6.661165994,6.596850845,7.19941346,6.486502129,6.593624611,6.465434031,6.005336499,5.901555313,6.052689548,6.16193223,5.958727445,5.560617934,5.38516305,5.152987093,5.005620069,4.611489039,5.132155401,4.718911511,4.427812165,4.223791582,4.03254501,4.000332272,3.909066586,3.811011227,3.538009127
Eswatini,0.098054537,0.010680188,0,0,0.03012982,0.215749148,0.525467667,0.575929679,0.685575684,0.726851332,0.850316869,0.900274563,0.834432073,0.787075427,0.643005527,0.675053376,0.647198808,0.640731006,0.800382694,0.787192337,0.792221512,0.71727753,0.692862314,0.41612177,0.494190214,0.629458557,0.633465497,0.582892308,0.563954074,0.546492289,1.155123337,1.112074646,0.957329627,0.822344335,1.145851467,1.078939532,0.824955103,1.152150265,1.1633579,1.227234548,1.123895002,1.065500667,1.049993425,0.977712076,0.964642444,0.980035417,0.974814086,0.997457443,0.971476683,1.011856691,0.948498414,0.951466798,0.982131689,1.426148947,0.876694715,0.932938902,1.104135211,0.924602243,0.959275668
Seychelles,0,0,0,0.162342837,0.158326497,0.1544,0.150598575,0.146941556,0.143427074,0.140055381,0.547313433,0.603400676,0.785379,0.837920973,0.949393307,0.989543277,1.333366389,1.365050335,1.239050684,1.930431037,1.507121291,1.546170063,1.309378542,1.538960131,1.52987623,2.304380479,2.513480168,2.944349553,2.88005236,3.393063166,2.158056023,2.555402547,2.543702217,2.629648596,2.829997979,2.655901413,3.140662418,4.52670107,5.580498694,6.466857356,7.148931974,7.881579271,6.449840546,6.644036675,9.093664747,8.448188467,8.747044917,7.644091118,8.0500483,5.842058237,4.901414727,4.5745131,5.096089601,4.558138501,5.035081382,5.352230274,5.703602776,6.155900796,6.407474008
Syrian Arab Republic,0.704773835,0.649233687,0.657369434,0.717428797,0.839828965,0.684516512,0.885508424,0.80293647,1.004496744,1.179713519,1.048614418,1.352203875,1.142137789,1.121797109,1.327196454,1.484179006,1.765129913,1.819248989,1.825929497,2.614095238,2.329348648,2.878796964,2.553456613,2.813290207,3.214889117,2.784522858,2.849152325,3.188696214,3.152557662,2.861248834,2.375831662,2.505579225,2.381012141,2.267588072,2.285225045,2.34847312,2.494891606,2.44805575,2.567375497,2.452854978,2.408772686,2.463237081,2.457764957,2.4277623,2.506194389,3.028128152,3.086689056,3.125022481,3.100071879,2.789793186,2.794611371,2.652523165,2.250125386,1.559366296,1.446764904,1.446874775,1.514980876,1.702185507,1.647087511
Chad,0.018325202,0.016775123,0.027021754,0.028796234,0.030496897,0.032131843,0.025010809,0.034163101,0.035628699,0.045215758,0.03421828,0.040348732,0.031717687,0.041287743,0.037587521,0.044844552,0.043935836,0.046535074,0.044809296,0.045601791,0.046300228,0.045312255,0.043523774,0.042495565,0.043641016,0.035263767,0.035640744,0.036582987,0.011808665,0.017782689,0.065400579,0.064965808,0.064498459,0.062462627,0.061937247,0.062766051,0.062060628,0.061304773,0.060488648,0.06084287,0.061036515,0.059921303,0.058763357,0.081076067,0.079097987,0.079234358,0.078415457,0.081345672,0.084945897,0.083909004,0.086177079,0.06633775,0.0696142,0.069589249,0.068796116,0.06874084,0.070046969,0.067924102,0.069131598
East Asia & Pacific (IDA & IBRD countries),0.937974588,0.686591774,0.554823013,0.538429171,0.531973025,0.563420142,0.600145672,0.50354021,0.536371591,0.629091577,0.817297051,0.895241884,0.925679216,0.947646052,0.941043446,1.056697181,1.087795263,1.180597173,1.291578822,1.3030239,1.26602545,1.238636544,1.314710755,1.363725619,1.446605061,1.539326567,1.588923489,1.664821368,1.755396342,1.759620806,1.607822569,1.683282911,1.747734311,1.885147374,1.954968488,2.159148071,2.151039192,2.18933191,2.216958607,2.165231704,2.263169084,2.364967237,2.518843729,2.855648611,3.244629463,3.607054309,3.917834897,4.209594686,4.300627923,4.543193098,4.94149163,5.354026818,5.461048397,5.632381314,5.606010814,5.565539035,5.535419905,5.622771201,5.782778671
Europe & Central Asia (IDA & IBRD countries),8.546411492,8.708499797,9.059562701,9.572827425,10.04937029,10.47629053,10.91577527,11.29739696,11.57072583,12.00124142,12.45672736,13.04552627,13.59776725,14.03314229,14.4024925,15.0407732,15.52587127,15.92818231,16.32606518,16.31033047,16.7319971,16.13919487,16.32812938,16.39233464,16.35450866,17.33780703,17.30891608,17.2137842,17.33302117,16.85856949,10.28766742,9.943342654,9.178543497,8.387278062,7.502862896,7.299353289,7.129268871,6.769316942,6.653390497,6.596722828,6.710703974,6.694522345,6.756182739,6.998451258,7.045202213,7.043125185,7.360783114,7.456598642,7.562326184,6.938669615,7.288807525,7.616448303,7.538256439,7.35122003,7.087131165,6.883339219,6.935236698,7.053041294,7.141751179
Togo,0.041762522,0.057385715,0.054569772,0.065170816,0.079426114,0.077261855,0.10128578,0.106722358,0.099883491,0.118935457,0.130003375,0.144286389,0.17783721,0.175123646,0.160272339,0.129309826,0.130941754,0.183462553,0.138066206,0.523125085,0.264158613,0.222968504,0.251541869,0.180504331,0.193808663,0.169090227,0.210443825,0.22075485,0.221405692,0.22728307,0.257000617,0.238156996,0.19007061,0.156364636,0.220840821,0.231881699,0.312729373,0.169418038,0.259042136,0.357706536,0.257899125,0.233083151,0.257839078,0.343299074,0.325544052,0.311851627,0.272433181,0.253362971,0.258078642,0.451139367,0.409550532,0.380537176,0.329209261,0.251627635,0.222751565,0.248526524,0.30626028,0.268884387,0.286471389
Thailand,0.13558575,0.146944078,0.17313024,0.185877686,0.242241089,0.234152171,0.289095663,0.360199432,0.491478128,0.40644265,0.416861299,0.50701844,0.559082721,0.608951149,0.587753707,0.576652057,0.663449221,0.724218805,0.77218985,0.791694408,0.847193033,0.787331461,0.769642915,0.846114023,0.89976115,0.935517781,0.938135513,1.055592224,1.220651642,1.414537742,1.565820805,1.706548718,1.858469038,2.092297901,2.313704692,2.602439877,2.886902569,2.90484653,2.528046434,2.608406623,2.591471979,2.704315242,2.853325862,2.956628865,3.212693693,3.303616479,3.313806153,3.386869288,3.431634406,3.309563004,3.505021026,3.474905699,3.715875276,3.851520326,3.779437929,3.82859407,3.780122324,3.766228713,3.714039204
Tajikistan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.085615856,1.883111545,1.393914391,0.922529512,0.533528761,0.435400602,0.382817379,0.422672489,0.457909263,0.415055467,0.353906622,0.340270095,0.331421514,0.331725661,0.387248362,0.360860988,0.385693794,0.46016611,0.420254083,0.324518735,0.321492277,0.329976965,0.37969035,0.392070158,0.541632517,0.563045813,0.687937716,0.717320532,0.80541954
Turkmenistan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.12005066,9.973112973,7.205418269,6.639591362,7.987645516,7.944691827,6.925044614,6.874659166,6.931043257,8.009165871,8.159644722,8.345590257,8.657233009,9.538738318,9.954509465,10.17109139,10.33863231,11.53970459,11.51797138,10.05999857,11.27533338,12.25532829,12.58564599,12.63049775,12.71238222,12.95172231,12.71905356,12.49811773,12.25964817
Latin America & the Caribbean (IDA & IBRD countries),1.299653791,1.300379624,1.335198996,1.305285856,1.372905509,1.384045013,1.420077224,1.485091168,1.547447766,1.632679746,1.756040489,1.792661218,1.837285809,1.956591026,2.027292391,2.002251701,2.059416927,2.092228529,2.217272253,2.324144342,2.390704296,2.32350718,2.330997253,2.194087171,2.157682446,2.176768263,2.214439417,2.281633269,2.287878669,2.379841939,1.984006252,2.021428694,2.040447072,2.07632255,2.143355181,2.154097108,2.285772522,2.385211465,2.437815111,2.376519897,2.419941585,2.392574154,2.374221253,2.371203838,2.444268358,2.511705632,2.544159534,2.61818708,2.689785345,2.58940056,2.707055302,2.783237117,2.847497681,2.894287942,2.884360795,2.841497186,2.754968498,2.677573114,2.614462991
Timor-Leste,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.184242098,0.179493406,0.205784817,0.211027705,0.196765761,0.192977919,0.198971413,0.214095688,0.219475326,0.224587074,0.264783293,0.398859608,0.451320026,0.5099081,0.565903572,0.482602191,0.504741813
Middle East & North Africa (IDA & IBRD countries),0.826035208,0.818809866,0.816200385,0.882056955,0.966214981,1.11135578,1.296112077,1.287215393,1.531166403,1.576514086,1.636534525,1.703698623,1.741161695,1.95753805,1.973480548,1.966027541,2.273051878,2.298981392,2.380308266,2.412568559,2.183543166,1.964624196,2.037253829,2.205652581,2.30940801,2.32992507,2.314483915,2.390052918,2.495740343,2.499356084,2.329490781,2.38979204,2.502704102,2.572660951,2.695523297,2.73253743,2.755567969,2.865915827,2.741126322,2.792580403,2.846277416,2.933285043,2.973978963,3.011827142,3.149229483,3.378272601,3.496019474,3.59479644,3.668057974,3.788536638,3.782405671,3.741377969,3.855920632,3.86312525,3.930979444,3.825907966,3.796304371,3.833300193,3.861347119
Tonga,0.178663072,0.172643242,0.166095451,0.15949257,0.153336864,0.147966321,0.143290697,0.185591011,0.180916671,0.132764509,0.304337001,0.214464511,0.254868118,0.295188482,0.251210267,0.373671041,0.328775721,0.32502022,0.401484628,0.437157937,0.433889809,0.510314189,0.469947456,0.508566613,0.508257546,0.507700009,0.506701672,0.583186666,0.736563346,0.734575321,0.841494073,0.944951335,0.838592004,0.941856084,0.940055777,1.041970575,0.831022053,0.931474524,1.030545365,1.128494486,1.020803985,1.015413984,1.009866395,1.204928156,1.297223941,1.288302216,1.474723244,1.267340632,1.257447961,1.347488378,1.154056991,1.062206686,1.070705498,1.179152582,1.088860952,1.091486406,1.483048753,1.764671281,1.841103111
South Asia (IDA & IBRD),0.264732969,0.278026645,0.299625306,0.318525547,0.307700506,0.328889183,0.331782873,0.329633906,0.354107668,0.35026156,0.349332934,0.352442164,0.328871082,0.33328949,0.336787557,0.356947318,0.362854144,0.375434536,0.37399567,0.384786346,0.399171067,0.420412471,0.426495964,0.450119793,0.452272649,0.486066273,0.507675543,0.530209616,0.559708302,0.595992894,0.567342503,0.592678265,0.605793263,0.617441315,0.636840582,0.673619397,0.692377846,0.717335516,0.718263187,0.759801003,0.773531071,0.773166446,0.78573783,0.795362375,0.839647473,0.863837789,0.907528053,0.982300307,1.023284506,1.102908371,1.149821902,1.198544362,1.274240336,1.291827692,1.382921808,1.384815574,1.399755872,1.462850482,1.526651238
Sub-Saharan Africa (IDA & IBRD countries),0.556019582,0.568223147,0.574431363,0.587967367,0.629941305,0.682315986,0.679236184,0.688800677,0.686425617,0.726346253,0.780389068,0.874866188,0.898086219,0.928836286,0.959237828,0.905978813,0.926689801,0.908366486,0.897780804,0.984036728,0.989788453,1.027089428,1.053355442,1.040072025,1.084576134,1.080644413,1.063437184,1.017428973,1.052638817,0.973921933,0.783664211,0.770451586,0.764127199,0.761312763,0.746739369,0.761195014,0.772094671,0.776419174,0.764345481,0.724469941,0.717068799,0.770464767,0.772912532,0.793046324,0.820898106,0.820706672,0.806305432,0.814242138,0.8381134,0.780111852,0.814782471,0.798790821,0.805956712,0.817618181,0.824377307,0.781518154,0.768612427,0.76344328,0.763618494
Trinidad and Tobago,3.044398819,5.32147375,8.231023065,1.467707759,4.204809333,5.699133088,4.412122043,5.013607383,4.341500572,4.167116596,9.518962678,8.479251438,8.514729336,9.570736839,10.08676249,9.518136693,15.535771,15.56483964,14.54882494,15.65085005,15.61464144,15.6631899,16.45210929,14.32554032,15.18124152,17.73501747,14.69115383,14.66760706,13.1770203,13.30917057,11.55495647,10.576776,9.646757258,10.02729967,10.41994291,10.49274438,10.57614546,10.92997671,11.17540713,11.24273791,11.33243737,12.13406132,12.54296474,11.93551704,12.37874143,15.17165099,17.05881992,16.86728572,16.0827845,15.28478993,17.03128576,17.35544612,16.4483713,16.79091798,16.08999829,15.51448846,13.23351455,13.14249382,12.77844012
Tunisia,0.41337,0.417044643,0.417335872,0.444553448,0.618138396,0.541832887,0.621834111,0.651323081,0.74244864,0.778798473,0.739366346,0.813977385,0.8953816,0.892796679,0.975925777,0.980777322,1.010780816,1.14160962,1.236218759,1.412302142,1.489457707,1.501228166,1.413372559,1.629641049,1.618353768,1.62897952,1.604770457,1.525707748,1.581675927,1.641917687,1.668181375,1.710993704,1.762277169,1.878140514,1.856618639,1.867315405,1.899143605,1.935047337,1.989513623,2.063745821,2.155876793,2.210556248,2.201339829,2.199032667,2.277925238,2.289552615,2.359523786,2.379490038,2.380352252,2.383691484,2.580100411,2.394368505,2.459667854,2.444090628,2.605937977,2.653857785,2.564592069,2.614261782,2.592258865
Turkey,0.612271456,0.616879281,0.750243117,0.767637944,0.870789887,0.884280713,0.99463063,1.032197801,1.091947115,1.13955118,1.222603341,1.336297122,1.4720211,1.587466688,1.593322415,1.672672442,1.834341211,1.984330046,1.837687613,1.757845151,1.722847354,1.775448215,1.890011889,1.923416672,1.991029501,2.171962193,2.331644595,2.542167863,2.426526063,2.62898937,2.581889114,2.62250984,2.687584443,2.747035115,2.674057416,2.876905529,3.120830864,3.206588634,3.160786872,3.096453342,3.425353078,3.081057629,3.194701965,3.316114133,3.35169203,3.460942882,3.797296643,4.152950567,4.07846721,4.035674787,4.108009911,4.326061043,4.405564525,4.190557754,4.410763371,4.47717596,4.692471556,5.127196701,5.01541837
Tuvalu,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.122334456,1.1093854,1.097694841,1.087665869,1.080030241,1.075500108,1.073306858,1.072041166,1.071581655,1.070205479,1.064735945,1.05507491,1.04242677,1.028383381,1.013068585,1.00030009,0.988337616,0.978569332,0.969461949,0.960338039,0.950479992,0.941087898,0.930752048,0.92174394,0.911327805,0.90098207,0.89031339,0.879894413,0.86918731
